DeviceRowID,Value,Usage,Date
125,1000,0,2019-12-09 09:40:04
125,1000,0,2019-12-09 09:45:03
125,1000,0,2019-12-09 09:50:04
125,1000,0,2019-12-09 09:55:02
125,1000,0,2019-12-09 10:00:01
125,1000,0,2019-12-09 10:05:00
125,1000,0,2019-12-09 10:10:00
125,1000,0,2019-12-09 10:15:00
125,1000,0,2019-12-09 10:20:02
125,1000,0,2019-12-09 10:25:03
125,1000,0,2019-12-09 10:30:01
125,1000,0,2019-12-09 10:35:01
125,2000,0,2019-12-09 10:40:03
125,1000,0,2019-12-09 10:45:06
125,1000,0,2019-12-09 10:50:01
125,1000,0,2019-12-09 10:55:03
125,1000,0,2019-12-09 11:00:07
125,1000,0,2019-12-09 11:05:01
125,1000,0,2019-12-09 11:10:00
125,1000,0,2019-12-09 11:15:03
125,1000,0,2019-12-09 11:20:02
125,1000,0,2019-12-09 11:25:01
125,1000,0,2019-12-09 11:30:05
125,1000,0,2019-12-09 11:35:02
125,1000,0,2019-12-09 11:40:03
125,1000,0,2019-12-09 11:45:02
125,1000,0,2019-12-09 11:50:01
125,1000,0,2019-12-09 11:55:01
125,1000,0,2019-12-09 12:00:03
125,2000,0,2019-12-09 12:05:01
125,1000,0,2019-12-09 12:10:00
125,1000,0,2019-12-09 12:15:02
125,1000,0,2019-12-09 12:20:02
125,1000,0,2019-12-09 12:25:02
125,1000,0,2019-12-09 12:30:09
125,1000,0,2019-12-09 12:35:02
125,1000,0,2019-12-09 12:40:00
125,1000,0,2019-12-09 12:45:03
125,1000,0,2019-12-09 12:50:05
125,1000,0,2019-12-09 12:55:00
125,1000,0,2019-12-09 13:00:01
125,1000,0,2019-12-09 13:05:04
125,2000,0,2019-12-09 13:10:01
125,2000,0,2019-12-09 13:15:00
125,2000,0,2019-12-09 13:20:01
125,1000,0,2019-12-09 13:25:05
125,1000,0,2019-12-09 13:30:01
125,1000,0,2019-12-09 13:35:04
125,1000,0,2019-12-09 13:40:01
125,1000,0,2019-12-09 13:45:03
125,1000,0,2019-12-09 13:50:06
125,1000,0,2019-12-09 13:55:03
125,1000,0,2019-12-09 14:00:02
125,1000,0,2019-12-09 14:05:01
125,1000,0,2019-12-09 14:10:02
125,1000,0,2019-12-09 14:15:01
125,1000,0,2019-12-09 14:20:03
125,2000,0,2019-12-09 14:25:00
125,2000,0,2019-12-09 14:30:00
125,1000,0,2019-12-09 14:35:07
125,1000,0,2019-12-09 14:40:05
125,1000,0,2019-12-09 14:45:03
125,1000,0,2019-12-09 14:50:03
125,1000,0,2019-12-09 14:55:03
125,1000,0,2019-12-09 15:00:03
125,1000,0,2019-12-09 15:05:00
125,1000,0,2019-12-09 15:10:06
125,1000,0,2019-12-09 15:15:02
125,1000,0,2019-12-09 15:20:01
125,1000,0,2019-12-09 15:25:01
125,1000,0,2019-12-09 15:30:01
125,1000,0,2019-12-09 15:35:04
125,1000,0,2019-12-09 15:40:04
125,1000,0,2019-12-09 15:45:03
125,1000,0,2019-12-09 15:50:05
125,1000,0,2019-12-09 15:55:05
125,1000,0,2019-12-09 16:00:03
125,1000,0,2019-12-09 16:05:01
125,1000,0,2019-12-09 16:10:01
125,1000,0,2019-12-09 16:15:04
125,1000,0,2019-12-09 16:20:03
125,1000,0,2019-12-09 16:25:06
125,1000,0,2019-12-09 16:30:02
125,1000,0,2019-12-09 16:35:03
125,1000,0,2019-12-09 16:40:04
125,1000,0,2019-12-09 16:45:00
125,1000,0,2019-12-09 16:50:00
125,1000,0,2019-12-09 16:55:00
125,1000,0,2019-12-09 17:00:03
125,1000,0,2019-12-09 17:05:00
125,1000,0,2019-12-09 17:10:01
125,1000,0,2019-12-09 17:15:02
125,1000,0,2019-12-09 17:20:01
125,1000,0,2019-12-09 17:25:04
125,1000,0,2019-12-09 17:30:01
125,1000,0,2019-12-09 17:35:01
125,1000,0,2019-12-09 17:40:02
125,1000,0,2019-12-09 17:45:00
125,1000,0,2019-12-09 17:50:04
125,1000,0,2019-12-09 17:55:04
125,1000,0,2019-12-09 18:00:01
125,1000,0,2019-12-09 18:05:06
125,1000,0,2019-12-09 18:10:06
125,1000,0,2019-12-09 18:15:03
125,1000,0,2019-12-09 18:20:02
125,1000,0,2019-12-09 18:25:07
125,1000,0,2019-12-09 18:30:01
125,1000,0,2019-12-09 18:35:03
125,1000,0,2019-12-09 18:40:02
125,1000,0,2019-12-09 18:45:03
125,1000,0,2019-12-09 18:50:02
125,1000,0,2019-12-09 18:55:01
125,1000,0,2019-12-09 19:00:04
125,1000,0,2019-12-09 19:05:07
125,1000,0,2019-12-09 19:10:03
125,1000,0,2019-12-09 19:15:05
125,1000,0,2019-12-09 19:20:02
125,2000,0,2019-12-09 19:25:02
125,10000,0,2019-12-09 19:30:02
125,10000,0,2019-12-09 19:35:01
125,10000,0,2019-12-09 19:40:01
125,10000,0,2019-12-09 19:45:01
125,6000,0,2019-12-09 19:50:01
125,6000,0,2019-12-09 19:55:03
125,6000,0,2019-12-09 20:00:05
125,6000,0,2019-12-09 20:05:01
125,6000,0,2019-12-09 20:10:05
125,6000,0,2019-12-09 20:15:05
125,8000,0,2019-12-09 20:20:04
125,10000,0,2019-12-09 20:25:00
125,7000,0,2019-12-09 20:30:03
125,7000,0,2019-12-09 20:35:02
125,7000,0,2019-12-09 20:40:00
125,10000,0,2019-12-09 20:45:01
125,6000,0,2019-12-09 20:50:03
125,2000,0,2019-12-09 20:55:04
125,2000,0,2019-12-09 21:00:01
125,2000,0,2019-12-09 21:05:00
125,2000,0,2019-12-09 21:10:03
125,2000,0,2019-12-09 21:15:03
125,2000,0,2019-12-09 21:20:01
125,2000,0,2019-12-09 21:25:05
