DeviceRowID,Value,Usage,Date
126,28955690,3900,2022-08-09 23:45:00
126,28955715,4200,2022-08-09 23:50:00
126,28955740,4000,2022-08-09 23:55:00
126,28955769,4200,2022-08-10 00:00:00
126,28955799,4200,2022-08-10 00:05:00
126,28955828,4200,2022-08-10 00:10:00
126,28955859,4500,2022-08-10 00:15:00
126,28955890,4000,2022-08-10 00:20:00
126,28955918,4000,2022-08-10 00:25:00
126,28955943,3800,2022-08-10 00:30:00
126,28955968,3800,2022-08-10 00:35:00
126,28955992,3800,2022-08-10 00:40:00
126,28956017,3700,2022-08-10 00:45:00
126,28956043,4000,2022-08-10 00:50:01
126,28956073,4400,2022-08-10 00:55:00
126,28956103,4100,2022-08-10 01:00:00
126,28956132,4000,2022-08-10 01:05:00
126,28956161,4300,2022-08-10 01:10:00
126,28956192,4200,2022-08-10 01:15:00
126,28956222,4200,2022-08-10 01:20:00
126,28956252,4000,2022-08-10 01:25:00
126,28956279,3700,2022-08-10 01:30:00
126,28956302,3300,2022-08-10 01:35:00
126,28956322,3400,2022-08-10 01:40:00
126,28956344,4100,2022-08-10 01:45:00
126,28956368,3700,2022-08-10 01:50:00
126,28956393,4000,2022-08-10 01:55:00
126,28956425,4400,2022-08-10 02:00:00
126,28956455,4100,2022-08-10 02:05:00
126,28956483,4000,2022-08-10 02:10:00
126,28956512,4100,2022-08-10 02:15:00
126,28956542,3800,2022-08-10 02:20:00
126,28956566,3700,2022-08-10 02:25:00
126,28956589,3800,2022-08-10 02:30:00
126,28956612,3800,2022-08-10 02:35:00
126,28956633,3600,2022-08-10 02:40:00
126,28956653,3400,2022-08-10 02:45:00
126,28956670,3300,2022-08-10 02:50:00
126,28956688,3300,2022-08-10 02:55:00
126,28956709,3600,2022-08-10 03:00:00
126,28956734,3700,2022-08-10 03:05:00
126,28956758,3500,2022-08-10 03:10:00
126,28956780,3600,2022-08-10 03:15:00
126,28956803,3500,2022-08-10 03:20:01
126,28956825,3600,2022-08-10 03:25:00
126,28956843,3300,2022-08-10 03:30:00
126,28956862,3500,2022-08-10 03:35:00
126,28956883,3500,2022-08-10 03:40:00
126,28956902,3300,2022-08-10 03:45:00
126,28956920,3600,2022-08-10 03:50:00
126,28956944,3600,2022-08-10 03:55:00
126,28956967,3900,2022-08-10 04:00:00
126,28956995,3800,2022-08-10 04:05:00
126,28957024,4100,2022-08-10 04:10:00
126,28957054,4100,2022-08-10 04:15:00
126,28957081,3800,2022-08-10 04:20:00
126,28957107,3700,2022-08-10 04:25:00
126,28957131,3500,2022-08-10 04:30:00
126,28957153,3500,2022-08-10 04:35:00
126,28957174,3100,2022-08-10 04:40:01
126,28957196,3500,2022-08-10 04:45:00
126,28957217,3100,2022-08-10 04:50:00
126,28957236,3100,2022-08-10 04:55:00
126,28957254,3100,2022-08-10 05:00:00
126,28957276,3400,2022-08-10 05:05:00
126,28957300,3400,2022-08-10 05:10:00
126,28957324,3600,2022-08-10 05:15:00
126,28957350,3600,2022-08-10 05:20:00
